title,imdbid,genres
Stretch,2494280,Action
Stretch,2494280,Comedy
Stretch,2494280,Thriller
The Judgement,2199436,Drama
Boys,3318220,Drama
Young Ones,2693664,Western
Young Ones,2693664,Action
Young Ones,2693664,Drama
Young Ones,2693664,Science Fiction
The Gabby Douglas Story,3386954,TV Movie
The Gabby Douglas Story,3386954,Drama
When Animals Dream,2818178,Mystery
When Animals Dream,2818178,Drama
When Animals Dream,2818178,Horror
Horrible Bosses 2,2170439,Comedy
Fort Tilden,3457734,Comedy
H.,3666210,Science Fiction
H.,3666210,Thriller
H.,3666210,Drama
Trash,1921149,Adventure
Trash,1921149,Crime
Trash,1921149,Drama
Trash,1921149,Thriller
Better Living Through Chemistry,1609479,Drama
Better Living Through Chemistry,1609479,Comedy
Night at the Museum: Secret of the Tomb,2692250,Adventure
Night at the Museum: Secret of the Tomb,2692250,Comedy
Night at the Museum: Secret of the Tomb,2692250,Fantasy
Night at the Museum: Secret of the Tomb,2692250,Family
Earth to Echo,2183034,Family
Earth to Echo,2183034,Adventure
Earth to Echo,2183034,Science Fiction
Land of Storms,2474310,Drama
The Circle,3148952,Documentary
The Circle,3148952,Drama
Taken 3,2446042,Thriller
Taken 3,2446042,Action
Ex Machina,470752,Drama
Ex Machina,470752,Science Fiction
Mortdecai,3045616,Comedy
Mortdecai,3045616,Adventure
Chappie,1823672,Crime
Chappie,1823672,Action
Chappie,1823672,Science Fiction
True Story,2273657,Crime
True Story,2273657,Drama
True Story,2273657,History
Focus,2381941,Romance
Focus,2381941,Comedy
Focus,2381941,Crime
Focus,2381941,Drama
The Measure of a Man,4428814,Drama
Last Knights,2493486,Action
Last Knights,2493486,Adventure
Run All Night,2199571,Action
VANish,3058674,Crime
VANish,3058674,Thriller
VANish,3058674,Action
VANish,3058674,Horror
Men & Chicken,3877674,Comedy
Men & Chicken,3877674,Drama
The Gunman,2515034,Action
The Gunman,2515034,Drama
The Gunman,2515034,Crime
Get Hard,2561572,Comedy
The Four Warriors,4026600,Adventure
Ted 2,2637276,Comedy
Pixels,2120120,Action
Pixels,2120120,Comedy
Pixels,2120120,Science Fiction
The End of the Tour,3416744,Drama
Self/less,2140379,Science Fiction
Self/less,2140379,Mystery
Self/less,2140379,Thriller
Self/less,2140379,Action
Batman Unlimited: Animal Instincts,4437640,Action
Batman Unlimited: Animal Instincts,4437640,Animation
Batman Unlimited: Animal Instincts,4437640,Family
Mr. Holmes,3168230,Drama
Mr. Holmes,3168230,Crime
Straight Outta Compton,1398426,Drama
Straight Outta Compton,1398426,Music
Straight Outta Compton,1398426,History
American Ultra,3316948,Comedy
American Ultra,3316948,Action
Just Jim,3291148,Comedy
Pawn Sacrifice,1596345,Thriller
Pawn Sacrifice,1596345,Drama
Dope,3850214,Crime
Dope,3850214,Drama
Dope,3850214,Comedy
Black Mass,1355683,Drama
Black Mass,1355683,Crime
Black Mass,1355683,History
Bridge of Spies,3682448,Thriller
Bridge of Spies,3682448,Drama
The Walk,3488710,Adventure
The Walk,3488710,Drama
The Walk,3488710,Thriller
Spectre,2379713,Action
Spectre,2379713,Adventure
Spectre,2379713,Thriller
Blackhat,2717822,Crime
Blackhat,2717822,Thriller
Blackhat,2717822,Action
In the Heart of the Sea,1390411,Thriller
In the Heart of the Sea,1390411,Drama
In the Heart of the Sea,1390411,Adventure
In the Heart of the Sea,1390411,Action
In the Heart of the Sea,1390411,History
Pan,3332064,Fantasy
Pan,3332064,Adventure
Pan,3332064,Family
Pan,3332064,Action
Concussion,3322364,Drama
Concussion,3322364,History
Macbeth,2884018,Drama
Macbeth,2884018,History
Macbeth,2884018,War
The Big Short,1596363,Comedy
The Big Short,1596363,Drama
Daddy's Home,1528854,Comedy
Comment c'est Loin,4576612,Comedy
Spotlight,1895587,Drama
Spotlight,1895587,History
Youth,3312830,Comedy
Youth,3312830,Drama
The Treasure,4515684,Comedy
Bāhubali: The Beginning,2631186,Action
Bāhubali: The Beginning,2631186,Drama
Turbo Kid,3672742,Action
Turbo Kid,3672742,Adventure
Turbo Kid,3672742,Comedy
Turbo Kid,3672742,Science Fiction
They Call Me Jeeg,3775086,Crime
They Call Me Jeeg,3775086,Drama
They Call Me Jeeg,3775086,Action
They Call Me Jeeg,3775086,Science Fiction
Demolition,1172049,Comedy
Demolition,1172049,Drama
Louder Than Bombs,2217859,Drama
4th Man Out,3978720,Comedy
4th Man Out,3978720,Drama
Rams,3296658,Drama
Roald Dahl's Esio Trot,3205394,Romance
Roald Dahl's Esio Trot,3205394,Comedy
Embers,3503460,Drama
Embers,3503460,Science Fiction
Dragon Ball Z: Resurrection 'F',3819668,Action
Dragon Ball Z: Resurrection 'F',3819668,Animation
Dragon Ball Z: Resurrection 'F',3819668,Science Fiction
Long Way North,2262345,Adventure
Long Way North,2262345,Animation
Long Way North,2262345,Drama
Long Way North,2262345,Family
My Good Hans,3817188,Romance
My Good Hans,3817188,Drama
My Good Hans,3817188,War
Eaters,2109127,Horror
Eaters,2109127,Thriller
The Phoenix Incident,4341532,Horror
The Phoenix Incident,4341532,Thriller
The Phoenix Incident,4341532,Science Fiction
The Stanford Prison Experiment,420293,Thriller
Scouts Guide to the Zombie Apocalypse,1727776,Comedy
Scouts Guide to the Zombie Apocalypse,1727776,Horror
Mojave,2322517,Thriller
Alvin and the Chipmunks: The Road Chip,2974918,Adventure
Alvin and the Chipmunks: The Road Chip,2974918,Animation
Alvin and the Chipmunks: The Road Chip,2974918,Comedy
Alvin and the Chipmunks: The Road Chip,2974918,Family
The Empire of Corpses,4235644,Animation
The Empire of Corpses,4235644,Mystery
The Empire of Corpses,4235644,Horror
The Empire of Corpses,4235644,Science Fiction
Capture the Flag,3896100,Comedy
Capture the Flag,3896100,Animation
Capture the Flag,3896100,Adventure
Capture the Flag,3896100,Family
Paul Blart: Mall Cop 2,3450650,Action
Paul Blart: Mall Cop 2,3450650,Comedy
Paul Blart: Mall Cop 2,3450650,Family
Highway to Hellas,4766604,Comedy
Woodlawn,4183692,Drama
Circle,3118452,Science Fiction
Circle,3118452,Mystery
Circle,3118452,Drama
Circle,3118452,Thriller
Circle,3118452,Horror
Ip Man 3,2888046,Action
Ip Man 3,2888046,Drama
Ip Man 3,2888046,History
"Hail, Caesar!",475290,Comedy
"Hail, Caesar!",475290,Drama
"Hail, Caesar!",475290,Mystery
Deadpool,1431045,Action
Deadpool,1431045,Adventure
Deadpool,1431045,Comedy
Belgica,3544218,Drama
Midnight Special,2649554,Adventure
Midnight Special,2649554,Drama
Midnight Special,2649554,Science Fiction
Hardcore Henry,3072482,Action
Hardcore Henry,3072482,Adventure
Hardcore Henry,3072482,Science Fiction
Sing Street,3544112,Comedy
Sing Street,3544112,Romance
Sing Street,3544112,Drama
Sing Street,3544112,Music
Now You See Me 2,3110958,Thriller
Now You See Me 2,3110958,Action
Now You See Me 2,3110958,Comedy
Popstar: Never Stop Never Stopping,3960412,Comedy
Popstar: Never Stop Never Stopping,3960412,Music
Café Society,4513674,Comedy
Café Society,4513674,Drama
Café Society,4513674,Romance
Star Trek Beyond,2660888,Action
Star Trek Beyond,2660888,Adventure
Star Trek Beyond,2660888,Science Fiction
Batman: The Killing Joke,4853102,Action
Batman: The Killing Joke,4853102,Animation
Batman: The Killing Joke,4853102,Crime
Batman: The Killing Joke,4853102,Drama
Jason Bourne,4196776,Action
Jason Bourne,4196776,Thriller
Sully,3263904,Drama
Sully,3263904,History
War Dogs,2005151,Comedy
War Dogs,2005151,Crime
War Dogs,2005151,Drama
Kubo and the Two Strings,4302938,Animation
Kubo and the Two Strings,4302938,Adventure
Kubo and the Two Strings,4302938,Family
Kill Command,2667380,Action
Kill Command,2667380,Horror
Kill Command,2667380,Science Fiction
Hell or High Water,2582782,Crime
Hell or High Water,2582782,Thriller
Hell or High Water,2582782,Drama
Hell or High Water,2582782,Western
Snowden,3774114,Drama
Snowden,3774114,History
Snowden,3774114,Crime
Snowden,3774114,Thriller
Storks,4624424,Adventure
Storks,4624424,Animation
Storks,4624424,Comedy
Storks,4624424,Family
Shin Godzilla,4262980,Action
Shin Godzilla,4262980,Science Fiction
Shin Godzilla,4262980,Horror
Doctor Strange,1211837,Action
Doctor Strange,1211837,Adventure
Doctor Strange,1211837,Fantasy
Doctor Strange,1211837,Science Fiction
Hacksaw Ridge,2119532,Drama
Hacksaw Ridge,2119532,History
Hacksaw Ridge,2119532,War
Batman: Return of the Caped Crusaders,5973626,Action
Batman: Return of the Caped Crusaders,5973626,Animation
Batman: Return of the Caped Crusaders,5973626,Adventure
Batman: Return of the Caped Crusaders,5973626,Crime
Batman: Return of the Caped Crusaders,5973626,Science Fiction
Wiener-Dog,4144190,Comedy
Wiener-Dog,4144190,Drama
The Last King,4738360,Action
The Last King,4738360,Adventure
The Last King,4738360,Drama
The Last King,4738360,History
The Duel,2436682,Western
The Duel,2436682,Drama
Assassin's Creed,2094766,Action
Assassin's Creed,2094766,Adventure
Assassin's Creed,2094766,Science Fiction
Paterson,5247022,Comedy
Paterson,5247022,Drama
Paterson,5247022,Romance
The Invisible Guest,4857264,Drama
The Invisible Guest,4857264,Mystery
The Invisible Guest,4857264,Thriller
Moonlight,4975722,Drama
The Eagle Huntress,3882074,Family
The Eagle Huntress,3882074,Documentary
The Eagle Huntress,3882074,Adventure
A Cure for Wellness,4731136,Horror
A Cure for Wellness,4731136,Mystery
A Cure for Wellness,4731136,Science Fiction
A Cure for Wellness,4731136,Thriller
Marauders,3963816,Action
Marauders,3963816,Crime
Marauders,3963816,Thriller
Things to Come,4120176,Drama
The Lost City of Z,1212428,Adventure
The Lost City of Z,1212428,Drama
The Lost City of Z,1212428,History
Live by Night,2361317,Crime
Live by Night,2361317,Drama
Live by Night,2361317,Thriller
The 9th Life of Louis Drax,3991412,Fantasy
The 9th Life of Louis Drax,3991412,Mystery
The 9th Life of Louis Drax,3991412,Thriller
The 9th Life of Louis Drax,3991412,Drama
The Dragon Spell,5954304,Family
The Dragon Spell,5954304,Comedy
The Dragon Spell,5954304,Animation
The Dragon Spell,5954304,Fantasy
The Dragon Spell,5954304,Adventure
Patients,5598100,Drama
Patients,5598100,Comedy
The Siege of Jadotville,3922798,War
The Siege of Jadotville,3922798,Drama
The Siege of Jadotville,3922798,Thriller
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,4191702,Comedy
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,4191702,Thriller
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,4191702,Drama
The Autopsy of Jane Doe,3289956,Horror
The Autopsy of Jane Doe,3289956,Mystery
Heal the Living,5096536,Drama
Goodbye Berlin,4911940,Drama
Goodbye Berlin,4911940,Comedy
The Birth of a Nation,4196450,Drama
Grimsby,3381008,Action
Grimsby,3381008,Comedy
A Silent Voice: The Movie,5323662,Animation
A Silent Voice: The Movie,5323662,Drama
A Silent Voice: The Movie,5323662,Romance
The Angry Birds Movie,1985949,Animation
The Angry Birds Movie,1985949,Adventure
The Angry Birds Movie,1985949,Comedy
Ben-Hur,2638144,Action
Ben-Hur,2638144,History
Ben-Hur,2638144,Adventure
Ben-Hur,2638144,Drama
Nine Lives,4383594,Fantasy
Nine Lives,4383594,Comedy
Nine Lives,4383594,Family
Tramps,4991512,Comedy
Tramps,4991512,Romance
The Ticket,3893280,Drama
Handsome Devil,5016946,Drama
Saint George,4895668,Drama
Yu-Gi-Oh!: The Dark Side of Dimensions,4273562,Adventure
Yu-Gi-Oh!: The Dark Side of Dimensions,4273562,Animation
Gantz:O,5923962,Science Fiction
Gantz:O,5923962,Action
Gantz:O,5923962,Animation
Realive,4074928,Science Fiction
John Wick: Chapter 2,4425200,Thriller
John Wick: Chapter 2,4425200,Action
John Wick: Chapter 2,4425200,Crime
Kong: Skull Island,3731562,Action
Kong: Skull Island,3731562,Adventure
Kong: Skull Island,3731562,Fantasy
The Boss Baby,3874544,Animation
The Boss Baby,3874544,Comedy
The Boss Baby,3874544,Family
King Arthur: Legend of the Sword,1972591,Action
King Arthur: Legend of the Sword,1972591,Drama
King Arthur: Legend of the Sword,1972591,Fantasy
Pirates of the Caribbean: Dead Men Tell No Tales,1790809,Adventure
Pirates of the Caribbean: Dead Men Tell No Tales,1790809,Action
Pirates of the Caribbean: Dead Men Tell No Tales,1790809,Fantasy
Captain Underpants: The First Epic Movie,2091256,Action
Captain Underpants: The First Epic Movie,2091256,Animation
Captain Underpants: The First Epic Movie,2091256,Comedy
Captain Underpants: The First Epic Movie,2091256,Family
Baby Driver,3890160,Action
Baby Driver,3890160,Crime
War for the Planet of the Apes,3450958,Drama
War for the Planet of the Apes,3450958,Science Fiction
War for the Planet of the Apes,3450958,War
Valerian and the City of a Thousand Planets,2239822,Adventure
Valerian and the City of a Thousand Planets,2239822,Science Fiction
Valerian and the City of a Thousand Planets,2239822,Action
The Dark Tower,1648190,Fantasy
The Dark Tower,1648190,Action
The Dark Tower,1648190,Science Fiction
The Dark Tower,1648190,Adventure
The Emoji Movie,4877122,Animation
The Emoji Movie,4877122,Family
The Emoji Movie,4877122,Comedy
Thor: Ragnarok,3501632,Action
Thor: Ragnarok,3501632,Adventure
Thor: Ragnarok,3501632,Fantasy
Thor: Ragnarok,3501632,Science Fiction
The Meyerowitz Stories (New and Selected),5536736,Comedy
The Meyerowitz Stories (New and Selected),5536736,Drama
Transformers: The Last Knight,3371366,Action
Transformers: The Last Knight,3371366,Adventure
Transformers: The Last Knight,3371366,Science Fiction
Transformers: The Last Knight,3371366,Fantasy
A Ghost Story,6265828,Drama
A Ghost Story,6265828,Fantasy
Berlin Syndrome,3335606,Mystery
Berlin Syndrome,3335606,Thriller
Berlin Syndrome,3335606,Drama
Berlin Syndrome,3335606,Horror
Going in Style,2568862,Crime
Going in Style,2568862,Comedy
Baywatch,1469304,Comedy
Baywatch,1469304,Action
Baywatch,1469304,Crime
A Dog's Purpose,1753383,Adventure
A Dog's Purpose,1753383,Comedy
A Dog's Purpose,1753383,Fantasy
A Dog's Purpose,1753383,Family
A Dog's Purpose,1753383,Drama
All Eyez on Me,1666185,Music
All Eyez on Me,1666185,Drama
Bon Cop Bad Cop 2,4738174,Crime
Bon Cop Bad Cop 2,4738174,Comedy
Patient Zero,3458254,Horror
Patient Zero,3458254,Thriller
Patient Zero,3458254,Action
Patient Zero,3458254,Drama
Sallie Gardner at a Gallop,2221420,Animation
Sallie Gardner at a Gallop,2221420,Documentary
Accordion Player,1758563,Documentary
"Monkeyshines, No. 1",361921,Documentary
"Monkeyshines, No. 2",416046,Documentary
"Monkeyshines, No. 3",416047,
Dickson Greeting,241373,Documentary
Je Vous Aime,3201916,Documentary
Blacksmith Scene,5,Drama
Blacksmith Scene,5,Documentary
Buffalo Dance,309402,Documentary
Carmencita,1,Documentary
Edison Kinetoscopic Record of a Sneeze,8,Documentary
Dickson Experimental Sound Film,177707,Music
"Luis Martinetti, Contortionist",277115,Documentary
The Sprinkler Sprinkled,14,Comedy
"The Execution of Mary, Queen of Scots",132134,History
"The Execution of Mary, Queen of Scots",132134,Horror
Annabelle Serpentine Dance,154152,Documentary
The Haunted Castle,91,Fantasy
The Haunted Castle,91,Horror
A Terrible Night,131,Comedy
A Terrible Night,131,Horror
The Arrival of a Train at La Ciotat,12,Documentary
Sandow,1428455,Documentary
The Four Troublesome Heads,135696,Comedy
The Four Troublesome Heads,135696,Fantasy
The Astronomer's Dream,211,Fantasy
The Temptation of St. Anthony,224240,Fantasy
The Conjurer,246,Comedy
Grandma's Reading Glass,304,Drama
The One-Man Band,135453,Comedy
The One-Man Band,135453,Fantasy
Let Me Dream Again,313,Romance
Let Me Dream Again,313,Comedy
The Man with the Rubber Head,359,Comedy
The Man with the Rubber Head,359,Fantasy
Bluebeard,131934,Drama
Bluebeard,131934,Horror
Bluebeard,131934,Fantasy
A Trip to the Moon,417,Adventure
A Trip to the Moon,417,Fantasy
A Trip to the Moon,417,Science Fiction
The Great Train Robbery,439,Crime
The Great Train Robbery,439,Action
The Great Train Robbery,439,Western
The Infernal Cauldron,135180,Fantasy
The Infernal Cauldron,135180,Horror
The Melomaniac,455,Comedy
The Melomaniac,455,Music
The Monster,223755,Fantasy
The Monster,223755,Horror
The Living Playing Cards,135179,Fantasy
The Untameable Whiskers,135631,Fantasy
The Untameable Whiskers,135631,Comedy
The Impossible Voyage,499,Adventure
The Impossible Voyage,499,Comedy
The Impossible Voyage,499,Fantasy
The Impossible Voyage,499,Science Fiction
The Black Imp,215575,Fantasy
The Black Imp,215575,Comedy
Humorous Phases of Funny Faces,554,Comedy
Humorous Phases of Funny Faces,554,Animation
The Hilarious Posters,135122,Fantasy
The Hilarious Posters,135122,Comedy
The Merry Frolics of Satan,567,Comedy
The Merry Frolics of Satan,567,Fantasy
The Merry Frolics of Satan,567,Horror
The Diabolic Tenant,127948,Fantasy
The Diabolic Tenant,127948,Comedy
The Vagabond,7507,Comedy
Intolerance: Love's Struggle Throughout the Ages,6864,Drama
Intolerance: Love's Struggle Throughout the Ages,6864,History
Broken Blossoms,9968,Drama
Broken Blossoms,9968,Romance
The Cabinet of Dr. Caligari,10323,Drama
The Cabinet of Dr. Caligari,10323,Horror
The Cabinet of Dr. Caligari,10323,Thriller
The Cabinet of Dr. Caligari,10323,Crime
The Kid,12349,Comedy
The Kid,12349,Drama
The Paleface,12543,Western
The Paleface,12543,Comedy
Safety Last!,14429,Comedy
Safety Last!,14429,Romance
Safety Last!,14429,Action
Why Worry?,14611,Adventure
Why Worry?,14611,Comedy
Why Worry?,14611,Romance
Our Hospitality,14341,Comedy
Our Hospitality,14341,Romance
The Thief of Bagdad,15400,Romance
The Thief of Bagdad,15400,Adventure
The Thief of Bagdad,15400,Fantasy
Wild Oranges,15498,Drama
Wild Oranges,15498,Romance
The Navigator,15163,Comedy
The Navigator,15163,Romance
Sherlock Jr.,15324,Action
Sherlock Jr.,15324,Comedy
Sherlock Jr.,15324,Mystery
Girl Shy,14945,Comedy
Girl Shy,14945,Romance
Girl Shy,14945,Action
Battleship Potemkin,15648,Drama
Battleship Potemkin,15648,History
The Gold Rush,15864,Adventure
The Gold Rush,15864,Comedy
The Gold Rush,15864,Drama
Go West,15863,Comedy
Go West,15863,Western
The Freshman,15841,Comedy
The Freshman,15841,Family
The Freshman,15841,Romance
Seven Chances,16332,Comedy
Seven Chances,16332,Romance
Strike,15361,Drama
The General,17925,Action
The General,17925,Adventure
The General,17925,Comedy
The General,17925,Drama
The General,17925,War
For Heaven's Sake,16895,Romance
For Heaven's Sake,16895,Comedy
For Heaven's Sake,16895,Action
The Unknown,18528,Drama
The Unknown,18528,Horror
The Unknown,18528,Romance
The Unknown,18528,Thriller
The Kid Brother,18051,Comedy
The Kid Brother,18051,Western
The Kid Brother,18051,Action
The Passion of Joan of Arc,19254,Drama
The Passion of Joan of Arc,19254,History
Speedy,19412,Comedy
Speedy,19412,Family
The Circus,18773,Comedy
